//JobNo,Skill-ID,MaxLv{,BaseLvReq,JobLvReq},Prerequisite Skill-ID-1,Prerequisite Skill-ID-1-Lv,PrereqSkill-ID-2,PrereqSkill-ID-2-Lv,PrereqSkill-ID-3,PrereqSkill-ID-3-Lv,PrereqSkill-ID-4,PrereqSkill-ID-4-Lv,PrereqSkill-ID-5,PrereqSkill-ID-5-Lv//CLASS_SKILLNAME#Skill Name#
//Novice
// Baby Archer
4026,5067,1,0,0,0,0,0,0,0,0,0,0 
// Baby Acolyte
4027,5067,1,0,0,0,0,0,0,0,0,0,0 
// Baby Merchant
4028,5067,1,0,0,0,0,0,0,0,0,0,0 
// Baby Thief
4029,5067,1,0,0,0,0,0,0,0,0,0,0 
// Baby Knight
4030,5067,1,0,0,0,0,0,0,0,0,0,0 
// Baby Priest
4031,5067,1,0,0,0,0,0,0,0,0,0,0 
// Baby Wizard
4032,5067,1,0,0,0,0,0,0,0,0,0,0 
// Baby Blacksmith
4033,5067,1,0,0,0,0,0,0,0,0,0,0 
// Baby Hunter
4034,5067,1,0,0,0,0,0,0,0,0,0,0 
// Baby Assassin
4035,5067,1,0,0,0,0,0,0,0,0,0,0 
// Baby Knight (Peco)
4036,5067,1,0,0,0,0,0,0,0,0,0,0 
// Baby Crusader
4037,5067,1,0,0,0,0,0,0,0,0,0,0 
// Baby Monk
4038,5067,1,0,0,0,0,0,0,0,0,0,0 
// Baby Sage
4039,5067,1,0,0,0,0,0,0,0,0,0,0 
// Baby Rogue
4040,5067,1,0,0,0,0,0,0,0,0,0,0 
// Baby Alchemist
4041,5067,1,0,0,0,0,0,0,0,0,0,0 
// Baby Bard
4042,5067,1,0,0,0,0,0,0,0,0,0,0 
// Baby Dancer
4043,5067,1,0,0,0,0,0,0,0,0,0,0 
// Baby Crusader (Peco)
4044,5067,1,0,0,0,0,0,0,0,0,0,0 
// Baby Super Novice
4045,5067,1,0,0,0,0,0,0,0,0,0,0 
// Taekwon
4046,5067,1,0,0,0,0,0,0,0,0,0,0 
// Star Gladiator
4047,5067,1,0,0,0,0,0,0,0,0,0,0 
// Star Gladiator (Union)
4048,5067,1,0,0,0,0,0,0,0,0,0,0 
// Soul Linker
4049,5067,1,0,0,0,0,0,0,0,0,0,0 
//================================
// 3CeAM r664 Base
//
// Note: All 3rd class and other jobs below go up to job level 50. Also, Gangsi job tree job levels
// will be set the same as the Taekwon job tree until we can get some official info. (Rytech)
//
// Note 2: Gangsi is currently using Acolyte settings, Death Knight using Knight settings and Dark Collector
// is using Sage settings. Its mainly like this for these 3 jobs because of the temp sprite that shows when
// changeing to their job ID's.
//
// Gangsi (Bongun/Munak)
4050,5067,1,0,0,0,0,0,0,0,0,0,0 
// Death Knight
4051,5067,1,0,0,0,0,0,0,0,0,0,0 
// Dark Collector
4052,5067,1,0,0,0,0,0,0,0,0,0,0 
// Rune Knight (Regular)
4054,5067,1,0,0,0,0,0,0,0,0,0,0 
// Warlock (Regular)
4055,5067,1,0,0,0,0,0,0,0,0,0,0 
// Ranger (Regular)
4056,5067,1,0,0,0,0,0,0,0,0,0,0 
// Arch Bishop (Regular)
4057,5067,1,0,0,0,0,0,0,0,0,0,0 
// Mechanic (Regular)
4058,5067,1,0,0,0,0,0,0,0,0,0,0 
// Guillotine Cross (Regular)
4059,5067,1,0,0,0,0,0,0,0,0,0,0 
// Rune Knight (Trans)
4060,5067,1,0,0,0,0,0,0,0,0,0,0 
// Warlock (Trans)
4061,5067,1,0,0,0,0,0,0,0,0,0,0 
// Ranger (Trans)
4062,5067,1,0,0,0,0,0,0,0,0,0,0 
// Arch Bishop (Trans)
4063,5067,1,0,0,0,0,0,0,0,0,0,0 
// Mechanic (Trans)
4064,5067,1,0,0,0,0,0,0,0,0,0,0 
// Guillotine Cross (Trans)
4065,5067,1,0,0,0,0,0,0,0,0,0,0 
// Royal Guard (Regular)
4066,5067,1,0,0,0,0,0,0,0,0,0,0 
// Sorcerer (Regular)
4067,5067,1,0,0,0,0,0,0,0,0,0,0 
// Minstrel (Regular)
4068,5067,1,0,0,0,0,0,0,0,0,0,0 
// Wanderer (Regular)
4069,5067,1,0,0,0,0,0,0,0,0,0,0 
// Sura (Regular)
4070,5067,1,0,0,0,0,0,0,0,0,0,0 
// Genetic (Regular)
4071,5067,1,0,0,0,0,0,0,0,0,0,0 
// Shadow Chaser (Regular)
4072,5067,1,0,0,0,0,0,0,0,0,0,0 
// Royal Guard (Trans)
4073,5067,1,0,0,0,0,0,0,0,0,0,0 
// Sorcerer (Trans)
4074,5067,1,0,0,0,0,0,0,0,0,0,0 
// Minstrel (Trans)
4075,5067,1,0,0,0,0,0,0,0,0,0,0 
// Wanderer (Trans)
4076,5067,1,0,0,0,0,0,0,0,0,0,0 
// Sura (Trans)
4077,5067,1,0,0,0,0,0,0,0,0,0,0 
// Genetic (Trans)
4078,5067,1,0,0,0,0,0,0,0,0,0,0 
// Shadow Chaser (Trans)
4079,5067,1,0,0,0,0,0,0,0,0,0,0 
// Rune Knight (Dragon) (Regular)
4080,5067,1,0,0,0,0,0,0,0,0,0,0 
// Rune Knight (Dragon) (Trans)
4081,5067,1,0,0,0,0,0,0,0,0,0,0 
// Royal Guard (Gryphon) (Regular)
4082,5067,1,0,0,0,0,0,0,0,0,0,0 
// Royal Guard (Gryphon) (Trans)
4083,5067,1,0,0,0,0,0,0,0,0,0,0 
// Ranger (Warg) (Regular)
4084,5067,1,0,0,0,0,0,0,0,0,0,0 
// Ranger (Warg) (Trans)
4085,5067,1,0,0,0,0,0,0,0,0,0,0 
// Mechanic (Mado) (Regular)
4086,5067,1,0,0,0,0,0,0,0,0,0,0 
// Mechanic (Mado) (Trans)
4087,5067,1,0,0,0,0,0,0,0,0,0,0 
// Baby Rune Knight
4096,5067,1,0,0,0,0,0,0,0,0,0,0 
// Baby Warlock
4097,5067,1,0,0,0,0,0,0,0,0,0,0 
// Baby Ranger
4098,5067,1,0,0,0,0,0,0,0,0,0,0 
// Baby Arch Bishop
4099,5067,1,0,0,0,0,0,0,0,0,0,0 
// Baby Mechanic
4100,5067,1,0,0,0,0,0,0,0,0,0,0 
// Baby Guillotine Cross
4101,5067,1,0,0,0,0,0,0,0,0,0,0 
// Baby Royal Guard
4102,5067,1,0,0,0,0,0,0,0,0,0,0 
// Baby Sorcerer
4103,5067,1,0,0,0,0,0,0,0,0,0,0 
// Baby Minstrel
4104,5067,1,0,0,0,0,0,0,0,0,0,0 
// Baby Wanderer
4105,5067,1,0,0,0,0,0,0,0,0,0,0 
// Baby Sura
4106,5067,1,0,0,0,0,0,0,0,0,0,0 
// Baby Genetic
4107,5067,1,0,0,0,0,0,0,0,0,0,0 
// Baby Shadow Chaser
4108,5067,1,0,0,0,0,0,0,0,0,0,0 
// Baby Rune Knight (Dragon)
4109,5067,1,0,0,0,0,0,0,0,0,0,0 
// Baby Royal Guard (Gryphon)
4110,5067,1,0,0,0,0,0,0,0,0,0,0 
// Baby Ranger (Warg)
4111,5067,1,0,0,0,0,0,0,0,0,0,0 
// Baby Mechanic (Mado)
4112,5067,1,0,0,0,0,0,0,0,0,0,0 
// Super Novice (Expanded)
4190,5067,1,0,0,0,0,0,0,0,0,0,0 
// Super Baby (Expanded)
//4191,5067,1,0,0,0,0,0,0,0,0,0,0 
// Kagerou
4211,5067,1,0,0,0,0,0,0,0,0,0,0 
// Oboro
4212,5067,1,0,0,0,0,0,0,0,0,0,0 
// Rebellion
4215,5067,1,0,0,0,0,0,0,0,0,0,0 
// Summoner
4218,5067,1,0,0,0,0,0,0,0,0,0,0 
// Baby Summoner
4220,5067,1,0,0,0,0,0,0,0,0,0,0 
// Baby Ninja
4222,5067,1,0,0,0,0,0,0,0,0,0,0 
// Baby Kagerou
4223,5067,1,0,0,0,0,0,0,0,0,0,0 
// Baby Oboro
4224,5067,1,0,0,0,0,0,0,0,0,0,0 
// Baby Taekwon
4225,5067,1,0,0,0,0,0,0,0,0,0,0 
// Baby Star Gladiator
4226,5067,1,0,0,0,0,0,0,0,0,0,0 
// Baby Soul Linker
4227,5067,1,0,0,0,0,0,0,0,0,0,0 
// Baby Gunslinger
4228,5067,1,0,0,0,0,0,0,0,0,0,0 
// Baby Rebellion
4229,5067,1,0,0,0,0,0,0,0,0,0,0 
// Baby Star Gladiator (Union)
4238,5067,1,0,0,0,0,0,0,0,0,0,0 
//================================
// Star Emperor
4239,5067,1,0,0,0,0,0,0,0,0,0,0 
// Soul Reaper
4240,5067,1,0,0,0,0,0,0,0,0,0,0 
// Baby Star Emperor
4241,5067,1,0,0,0,0,0,0,0,0,0,0 
// Baby Soul Reaper
4242,5067,1,0,0,0,0,0,0,0,0,0,0 
// Star Emperor (Union)
4243,5067,1,0,0,0,0,0,0,0,0,0,0 
// Baby Star Emperor (Union)
4244,5067,1,0,0,0,0,0,0,0,0,0,0 
